,datetime,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad
4474,12/4/2023 10:00,0.00,26.30,94.92,0.89,180,1009.4,2.31
4475,12/4/2023 11:00,0.00,27.10,94.92,2.18,194,1009,2.51
4476,12/4/2023 12:00,0.00,27.60,93.26,1.81,115,1008.5,2.47
4477,12/4/2023 13:00,0.00,28.34,88.80,1.35,96,1007.7,3.54
4478,12/4/2023 14:00,0.00,28.70,87.32,1.45,193,1007,2.27
4479,12/4/2023 15:00,0.00,28.90,85.90,1.46,126,1006.3,2.42
4480,12/4/2023 16:00,0.00,28.38,87.00,1.71,115,1006.2,1.05
4481,12/4/2023 17:00,0.00,27.90,89.84,1.38,157,1006.72,0.5
4482,12/4/2023 18:00,0.00,27.20,94.92,0.95,211,1007.04,0
4483,12/4/2023 19:00,0.00,26.40,94.92,0.34,225,1007.86,0
4484,12/4/2023 20:00,0.00,26.00,94.92,0.32,,,0
4485,12/4/2023 21:00,0.00,25.60,94.92,0.39,225,1008.8,0
4486,12/4/2023 22:00,0.00,25.30,94.92,0.05,225,1008.7,0
4487,12/4/2023 23:00,0.00,25.30,94.92,0.13,225,1008.5,0
4488,12/5/2023 0:00,0.00,25.00,94.92,0.07,225,1007.98,0
4489,12/5/2023 1:00,0.00,24.80,94.92,0.00,244,1007.2,0
4490,12/5/2023 2:00,0.00,24.60,94.92,0.08,251,1006.6,0
4491,12/5/2023 3:00,0.00,24.40,94.97,0.10,,,0
4492,12/5/2023 4:00,0.00,24.30,94.92,0.13,251,1006.7,0
4493,12/5/2023 5:00,0.00,24.24,94.92,0.00,252,1007.2,0
4494,12/5/2023 6:00,0.00,24.26,94.92,0.02,,,0.16
4495,12/5/2023 7:00,0.00,25.00,94.92,0.38,234,1008.5,0.88
4496,12/5/2023 8:00,0.00,26.80,94.92,0.43,203,1008.8,1.81
4497,12/5/2023 9:00,0.00,28.70,91.66,0.94,202,1008.84,2.84
4498,12/5/2023 10:00,0.00,30.50,85.08,0.91,217,1008.42,6.37
4499,12/5/2023 11:00,0.00,30.10,83.68,1.08,138,1007.8,2.31
4500,12/5/2023 12:00,0.00,32.10,72.38,1.37,202,1006.8,8.6
4501,12/5/2023 13:00,0.00,33.70,68.54,1.46,210,1005.6,2.31
4502,12/5/2023 14:00,0.00,33.28,70.28,2.41,174,1004.6,3.1
4503,12/5/2023 15:00,0.00,30.80,81.58,2.23,358,1004.4,2.21
4504,12/5/2023 16:00,0.00,31.90,75.48,2.18,,,1.5
4505,12/5/2023 17:00,0.00,31.30,74.54,1.55,66,1004.4,0.16
4506,12/5/2023 18:00,0.00,29.60,81.92,1.70,356,1005.48,0
4507,12/5/2023 19:00,0.00,28.44,88.40,1.32,22,1006.64,0
4508,12/5/2023 20:00,0.00,27.30,94.70,1.25,132,1008,0
4509,12/5/2023 21:00,0.00,26.70,94.92,0.54,132,1008.9,0
4510,12/5/2023 22:00,0.00,25.90,94.92,0.16,225,1009.22,0
4511,12/5/2023 23:00,0.00,25.65,95.08,0.33,,,0
4512,12/6/2023 0:00,0.00,25.50,94.92,0.49,242,1008.5,0
4513,12/6/2023 1:00,0.00,25.10,94.92,0.33,270,1007.6,0
4514,12/6/2023 2:00,0.00,24.74,94.92,0.03,270,1007.2,0
4515,12/6/2023 3:00,0.00,24.50,94.92,0.14,256,1006.86,0
4516,12/6/2023 4:00,0.00,24.40,94.92,0.13,256,1007.32,0
4517,12/6/2023 5:00,0.00,24.20,94.92,0.18,256,1008,0
4518,12/6/2023 6:00,0.00,24.48,94.92,0.10,215,1008.5,0.17
4519,12/6/2023 7:00,0.00,26.70,94.92,0.12,272,1009.1,0.93
4520,12/6/2023 8:00,0.00,28.90,91.10,0.78,294,1009.4,1.78
4521,12/6/2023 9:00,0.00,31.22,80.06,0.57,290,1009.62,4.22
4522,12/6/2023 10:00,0.00,31.60,79.02,0.91,261,1009.62,2.89
4523,12/6/2023 11:00,0.00,32.10,74.24,0.88,269,1008.8,2.51
4524,12/6/2023 12:00,0.00,32.20,73.02,1.16,270,1007.68,2.34
4525,12/6/2023 13:00,0.00,34.10,67.94,0.56,225,1006.1,9.23
4526,12/6/2023 14:00,0.00,33.30,66.36,1.13,240,1004.84,2.27
4527,12/6/2023 15:00,0.20,29.40,89.20,2.35,75,1004.8,1.46
4528,12/6/2023 16:00,0.00,30.65,82.79,1.81,,,1.17
4529,12/6/2023 17:00,0.00,32.00,76.14,1.29,132,1005.1,0.56
4530,12/6/2023 18:00,0.00,30.30,81.86,1.04,189,1006,0
4531,12/6/2023 19:00,0.00,28.38,92.50,2.58,197,1007.14,0
4532,12/6/2023 20:00,0.00,27.24,92.30,2.26,198,1008,0
4533,12/6/2023 21:00,0.00,26.40,94.92,1.75,207,1008.5,0
4534,12/6/2023 22:00,0.00,26.00,94.92,0.38,312,1009.48,0
4535,12/6/2023 23:00,0.00,26.40,94.92,0.83,297,1009.58,0
4536,12/7/2023 0:00,5.80,24.40,94.92,1.60,299,1009.94,0
4537,12/7/2023 1:00,2.00,24.20,94.92,1.24,290,1008.9,0
4538,12/7/2023 2:00,9.80,23.70,94.92,0.96,,,0
4539,12/7/2023 3:00,2.80,23.70,94.92,0.61,337,1007.8,0
4540,12/7/2023 4:00,0.00,23.80,94.92,0.02,,,0
4541,12/7/2023 5:00,0.00,23.90,94.92,0.38,334,1007.14,0
4542,12/7/2023 6:00,0.00,23.90,94.92,0.77,211,1007.4,0.07
4543,12/7/2023 7:00,0.00,24.10,94.92,1.18,192,1008.5,0.53
4544,12/7/2023 8:00,0.00,24.80,94.92,1.17,97,1009.5,1.08
4545,12/7/2023 9:00,0.00,27.00,94.92,1.65,130,1009.84,2.92
4546,12/7/2023 10:00,0.20,29.30,88.60,2.63,233,1009.16,4.25
4547,12/7/2023 11:00,0.00,31.60,76.26,3.03,192,1008.4,9.35
4548,12/7/2023 12:00,0.00,31.96,75.10,3.09,182,1007.26,6.58
4549,12/7/2023 13:00,0.00,32.10,78.16,3.16,167,1006.42,9.14
4550,12/7/2023 14:00,0.00,32.50,74.80,2.43,174,1005.52,4.76
4551,12/7/2023 15:00,0.00,32.60,69.72,3.06,195,1004.7,2.3
4552,12/7/2023 16:00,0.00,32.40,69.30,3.16,186,1005,1.45
4553,12/7/2023 17:00,0.00,31.70,74.04,2.98,187,1005.54,0.68
4554,12/7/2023 18:00,0.00,29.70,86.60,2.00,197,1006.1,0
4555,12/7/2023 19:00,0.00,28.62,89.99,1.45,244,1007.3,0
4556,12/7/2023 20:00,0.00,27.70,92.76,0.88,214,1008.54,0
4557,12/7/2023 21:00,0.00,27.15,94.13,0.52,208,1009.3,0
4558,12/7/2023 22:00,0.00,26.70,94.92,0.14,285,1009.9,0
4559,12/7/2023 23:00,0.00,26.20,94.92,0.94,343,1009.7,0
4560,12/8/2023 0:00,0.00,25.40,94.92,0.55,326,1009.1,0
4561,12/8/2023 1:00,0.00,25.10,94.92,0.06,,,0
4562,12/8/2023 2:00,0.00,25.06,94.92,0.05,323,1007.7,0
4563,12/8/2023 3:00,0.00,24.70,94.92,0.21,233,1007.4,0
4564,12/8/2023 4:00,0.00,24.44,94.92,0.00,,,0
4565,12/8/2023 5:00,0.00,24.30,94.92,0.00,190,1007.8,0
4566,12/8/2023 6:00,0.00,24.30,94.92,0.20,127,1008.4,0.11
4567,12/8/2023 7:00,0.00,25.30,94.92,0.49,221,1008.84,0.91
4568,12/8/2023 8:00,0.00,28.40,90.82,0.68,206,1009.12,2.08
4569,12/8/2023 9:00,0.00,30.70,80.90,1.40,253,1008.86,3.81
4570,12/8/2023 10:00,0.00,31.90,76.58,1.34,186,1008.7,8.33
4571,12/8/2023 11:00,0.00,32.50,71.46,1.42,230,1007.86,11.28
4572,12/8/2023 12:00,0.00,33.10,68.50,1.73,118,1006.9,2.85
4573,12/8/2023 13:00,0.00,33.90,67.14,1.12,225,1005.84,5.19
4574,12/8/2023 14:00,0.40,36.00,60.68,0.96,185,1004.6,5.08
4575,12/8/2023 15:00,0.00,34.10,67.90,1.22,233,1003.9,1.41
4576,12/8/2023 16:00,0.00,32.40,74.18,3.56,200,1004.2,1.48
4577,12/8/2023 17:00,0.00,31.30,77.20,3.57,191,1004.92,0.62
4578,12/8/2023 18:00,0.00,30.00,80.40,2.73,225,1005.6,0
4579,12/8/2023 19:00,0.00,28.80,83.90,1.83,194,1006.58,0
4580,12/8/2023 20:00,0.00,28.00,86.20,2.22,193,1007.2,0
4581,12/8/2023 21:00,0.00,27.10,90.70,1.60,185,1007.82,0
4582,12/8/2023 22:00,0.00,26.80,92.10,1.67,172,1008.1,0
4583,12/8/2023 23:00,0.00,26.60,94.30,1.75,196,1008.3,0
4584,12/9/2023 0:00,0.00,26.50,94.92,1.50,182,1007.7,0
4585,12/9/2023 1:00,0.00,26.70,94.92,1.48,188,1007.5,0
4586,12/9/2023 2:00,0.00,26.70,94.40,1.84,197,1006.7,0
4587,12/9/2023 3:00,0.00,25.90,94.92,1.56,238,1006.34,0
4588,12/9/2023 4:00,0.00,25.84,94.92,1.45,245,1006.54,0
4589,12/9/2023 5:00,0.00,26.20,94.92,1.39,270,1007.3,0
4590,12/9/2023 6:00,0.00,25.50,94.92,0.26,336,1008.3,0
4591,12/9/2023 7:00,0.00,26.20,94.92,0.28,266,1008.9,0.54
4592,12/9/2023 8:00,0.00,27.10,94.92,0.59,276,1009.3,0.6
4593,12/9/2023 9:00,0.00,26.70,94.92,1.21,261,1009.46,1.28
4594,12/9/2023 10:00,0.00,27.10,94.70,1.63,224,1009.48,2.2
4595,12/9/2023 11:00,0.00,30.10,84.66,1.57,231,1008.48,6.38
4596,12/9/2023 12:00,0.00,30.30,83.46,1.65,248,1007.5,3.22
4597,12/9/2023 13:00,0.00,31.20,80.70,1.38,265,1006.7,4.4
4598,12/9/2023 14:00,0.00,31.70,76.10,1.56,300,1005.42,2.76
4599,12/9/2023 15:00,0.00,32.04,74.74,1.08,320,1004.5,2.58
4600,12/9/2023 16:00,0.00,31.10,80.14,1.33,333,1004.4,0.51
4601,12/9/2023 17:00,0.00,29.80,84.80,1.02,319,1004.88,0.49
4602,12/9/2023 18:00,0.00,26.70,94.92,2.86,182,1006.3,0
4603,12/9/2023 19:00,0.00,25.70,94.92,2.66,204,1006.42,0
4604,12/9/2023 20:00,0.00,25.90,94.92,0.41,184,1007.1,0
4605,12/9/2023 21:00,0.00,26.74,94.60,1.07,184,1007.9,0
4606,12/9/2023 22:00,0.00,26.10,94.92,1.16,,,0
4607,12/9/2023 23:00,0.00,25.80,94.92,0.84,266,1007.88,0
4608,12/10/2023 0:00,0.00,25.40,94.92,0.03,244,1007.58,0
4609,12/10/2023 1:00,0.00,25.30,94.92,0.18,,,0
4610,12/10/2023 2:00,0.00,25.30,94.92,0.26,270,1006.7,0
4611,12/10/2023 3:00,0.00,25.20,94.92,0.81,195,1006.2,0
4612,12/10/2023 4:00,0.00,25.20,94.92,0.70,205,1006.6,0
4613,12/10/2023 5:00,0.00,25.00,94.92,0.05,205,1006.7,0
4614,12/10/2023 6:00,0.00,25.00,94.92,0.41,205,1007.24,0.09
4615,12/10/2023 7:00,0.00,25.80,94.92,0.83,195,1008.04,0.54
4616,12/10/2023 8:00,0.00,27.30,93.12,0.63,196,1008.2,1.31
4617,12/10/2023 9:00,0.00,28.30,87.84,1.45,208,1008.1,2.06
4618,12/10/2023 10:00,0.00,28.60,88.10,2.02,207,1007.8,2.01
4619,12/10/2023 11:00,0.00,29.90,81.44,2.44,176,1007.3,3.41
4620,12/10/2023 12:00,0.00,31.00,77.00,2.74,208,1006.7,4.51
4621,12/10/2023 13:00,0.00,31.80,74.74,2.35,238,1005.7,3.52
4622,12/10/2023 14:00,0.00,32.20,72.96,2.04,294,1004.4,2.62
4623,12/10/2023 15:00,0.00,32.20,73.22,1.32,264,1003.86,2.63
4624,12/10/2023 16:00,0.00,32.10,74.80,1.08,221,1003.88,1.11
4625,12/10/2023 17:00,0.00,29.30,87.50,2.00,173,1004.9,0.38
4626,12/10/2023 18:00,0.00,28.20,90.60,2.28,196,1005.48,0
4627,12/10/2023 19:00,0.00,27.40,94.92,1.43,204,1006.22,0
4628,12/10/2023 20:00,0.00,26.94,94.92,1.14,197,1007.3,0
4629,12/10/2023 21:00,0.00,26.90,94.92,0.71,202,1007.6,0
4630,12/10/2023 22:00,0.00,26.50,94.92,0.71,205,1007.2,0
4631,12/10/2023 23:00,0.00,26.40,94.92,1.95,180,1007.38,0
4632,12/11/2023 0:00,0.00,26.20,94.92,1.31,197,1007.2,0
4633,12/11/2023 1:00,0.00,26.10,94.92,1.36,203,1006.66,0
4634,12/11/2023 2:00,0.00,25.90,94.92,0.56,207,1006.12,0
4635,12/11/2023 3:00,0.00,25.30,94.92,0.79,202,1005.9,0
4636,12/11/2023 4:00,0.00,25.20,94.92,0.88,191,1005.58,0
4637,12/11/2023 5:00,0.00,25.00,94.92,0.94,246,1005.8,0
4638,12/11/2023 6:00,0.00,25.00,94.92,0.52,184,1006.78,0.1
4639,12/11/2023 7:00,0.00,26.40,94.92,1.05,195,1007.44,0.89
4640,12/11/2023 8:00,0.00,28.90,86.90,1.96,242,1007.9,1.57
4641,12/11/2023 9:00,0.00,31.10,79.12,2.40,258,1008.02,3.91
4642,12/11/2023 10:00,0.00,31.30,76.28,2.34,217,1007.82,6.75
4643,12/11/2023 11:00,0.00,32.30,73.00,2.07,262,1007.26,10.11
4644,12/11/2023 12:00,0.00,33.30,68.30,1.80,192,1005.8,3.73
4645,12/11/2023 13:00,0.00,33.80,64.60,1.59,,,4.34
4646,12/11/2023 14:00,0.00,34.62,62.57,1.50,193,1003.44,2.95
4647,12/11/2023 15:00,0.00,35.02,62.10,1.39,258,1003,1.48
4648,12/11/2023 16:00,0.00,35.30,65.04,1.72,104,1002.88,1.47
4649,12/11/2023 17:00,0.00,30.50,82.60,3.96,192,1003.4,0.52
4650,12/11/2023 18:00,0.00,28.80,87.54,3.21,198,1004.2,0
4651,12/11/2023 19:00,0.00,28.00,91.50,2.08,183,1005.02,0
4652,12/11/2023 20:00,0.00,27.90,90.40,1.89,245,1006.38,0
4653,12/11/2023 21:00,0.00,27.30,92.98,1.47,209,1006.84,0
4654,12/11/2023 22:00,0.00,26.90,94.10,1.22,150,1006.94,0
4655,12/11/2023 23:00,0.00,26.74,94.92,1.29,189,1007.2,0
4656,12/12/2023 0:00,0.00,26.50,94.92,0.88,162,1006.78,0
4657,12/12/2023 1:00,0.00,26.40,94.92,1.21,180,1006.12,0
4658,12/12/2023 2:00,0.00,26.30,94.92,1.27,180,1006.1,0
4659,12/12/2023 3:00,0.00,25.70,94.92,0.80,359,1006.6,0
4660,12/12/2023 4:00,0.00,24.50,94.92,2.00,302,1006.7,0
4661,12/12/2023 5:00,0.00,24.50,94.92,0.77,353,1007.2,0
4662,12/12/2023 6:00,0.00,24.10,94.92,1.25,335,1007.66,0.06
4663,12/12/2023 7:00,0.00,24.20,94.92,1.22,279,1008.34,0.33
4664,12/12/2023 8:00,0.00,24.50,94.92,0.88,336,1008.58,0.77
4665,12/12/2023 9:00,0.00,26.82,90.61,1.24,243,1008.5,3.56
4666,12/12/2023 10:00,0.00,29.40,85.82,1.58,269,1007.68,5.8
4667,12/12/2023 11:00,0.00,31.40,76.50,2.29,224,1006.86,8.82
4668,12/12/2023 12:00,0.00,32.94,72.40,2.17,196,1005.7,10.38
4669,12/12/2023 13:00,0.00,32.80,72.58,1.63,262,1004.9,2.8
4670,12/12/2023 14:00,0.00,31.84,78.16,2.03,285,1004,3.26
4671,12/12/2023 15:00,0.00,30.50,84.50,2.43,,,2.51
4672,12/12/2023 16:00,0.00,31.20,81.20,2.12,320,1003.24,1.01
4673,12/12/2023 17:00,0.00,25.60,94.92,2.32,141,1003.6,0.19
4674,12/12/2023 18:00,5.40,25.10,94.92,2.98,199,1004.92,0
4675,12/12/2023 19:00,0.80,25.20,94.92,1.49,,,0
4676,12/12/2023 20:00,0.00,25.66,94.92,0.76,197,1006.52,0
4677,12/12/2023 21:00,0.00,25.80,94.92,0.64,90,1007.4,0
4678,12/12/2023 22:00,0.00,25.40,94.92,0.70,172,1007.76,0
4679,12/12/2023 23:00,0.00,25.30,94.92,0.76,183,1008,0
4680,12/13/2023 0:00,0.00,25.12,94.92,0.35,195,1008,0
4681,12/13/2023 1:00,0.00,25.00,94.92,0.13,301,1007.72,0
4682,12/13/2023 2:00,0.00,24.50,94.92,0.04,301,1006.94,0
4683,12/13/2023 3:00,0.00,24.40,94.92,0.12,330,1006.5,0
4684,12/13/2023 4:00,0.00,24.50,94.92,0.28,236,1006.6,0
4685,12/13/2023 5:00,0.00,24.60,94.92,0.16,244,1007,0
4686,12/13/2023 6:00,0.00,24.60,94.92,0.49,,,0.14
4687,12/13/2023 7:00,0.00,25.10,94.92,0.75,270,1008.16,0.84
4688,12/13/2023 8:00,0.00,27.70,93.96,0.50,243,1008.8,1.83
4689,12/13/2023 9:00,0.20,28.90,88.30,0.77,,,2.44
4690,12/13/2023 10:00,0.00,30.50,84.32,1.10,258,1008.64,8.39
4691,12/13/2023 11:00,0.00,31.50,79.04,1.38,215,1007.7,12.17
4692,12/13/2023 12:00,0.00,32.30,72.88,1.40,,,11.22
4693,12/13/2023 13:00,0.00,31.88,73.22,1.30,,,2.96
4694,12/13/2023 14:00,0.00,32.96,73.00,1.44,240,1005.02,5.22
4695,12/13/2023 15:00,0.00,33.40,70.04,1.41,257,1004.32,1.96
4696,12/13/2023 16:00,0.00,33.12,70.78,1.49,,,1.58
4697,12/13/2023 17:00,0.00,32.40,72.50,1.58,274,1003.96,0.63
4698,12/13/2023 18:00,0.00,30.50,83.40,0.81,256,1004.86,0
4699,12/13/2023 19:00,0.00,29.00,80.20,1.84,187,1005.74,0
4700,12/13/2023 20:00,0.00,28.60,81.80,1.53,,,0
4701,12/13/2023 21:00,0.00,27.70,85.64,1.33,172,1008.2,0
4702,12/13/2023 22:00,0.00,26.60,90.40,1.38,170,1008.62,0
4703,12/13/2023 23:00,0.00,26.50,89.40,1.48,169,1008.8,0
4704,12/14/2023 0:00,0.00,26.40,90.40,1.91,163,1008.7,0
4705,12/14/2023 1:00,0.00,25.40,94.92,1.49,198,1008.1,0
4706,12/14/2023 2:00,0.00,25.00,94.92,1.22,180,1007.38,0
4707,12/14/2023 3:00,0.00,24.50,94.92,0.96,187,1007.1,0
4708,12/14/2023 4:00,0.00,24.50,94.92,1.13,,,0
4709,12/14/2023 5:00,0.00,24.40,94.92,1.01,189,1007.4,0
4710,12/14/2023 6:00,0.00,24.10,94.92,0.84,198,1007.8,0.13
4711,12/14/2023 7:00,0.00,26.56,92.92,0.54,,,0.88
4712,12/14/2023 8:00,0.00,29.08,82.50,2.19,190,1008.8,1.73
4713,12/14/2023 9:00,0.00,30.80,76.02,2.81,268,1009,3.42
4714,12/14/2023 10:00,0.00,32.40,69.70,2.22,236,1008.84,6.83
4715,12/14/2023 11:00,0.00,33.80,63.82,1.55,,,9.39
4716,12/14/2023 12:00,0.00,32.40,70.50,1.23,287,1007.8,3.05
4717,12/14/2023 13:00,0.00,33.30,69.20,1.20,,,6.24
4718,12/14/2023 14:00,0.00,34.30,66.40,1.50,273,1005.4,3.21
4719,12/14/2023 15:00,0.00,34.50,64.56,0.79,321,1004.46,1.8
4720,12/14/2023 16:00,0.00,33.80,68.18,0.93,,,1.02
4721,12/14/2023 17:00,0.00,32.50,74.36,3.43,138,1004.6,0.57
4722,12/14/2023 18:00,0.00,30.70,79.60,2.74,267,1005.58,0
4723,12/14/2023 19:00,0.00,29.50,80.14,2.26,238,1006.72,0
4724,12/14/2023 20:00,0.00,28.41,83.74,2.37,206,1007.62,0
4725,12/14/2023 21:00,0.00,27.50,87.20,2.49,168,1008.68,0
4726,12/14/2023 22:00,0.00,27.20,88.00,1.96,193,1008.9,0
4727,12/14/2023 23:00,0.00,26.30,92.50,1.36,,,0
4728,12/15/2023 0:00,0.00,26.10,93.40,1.58,176,1008.52,0
4729,12/15/2023 1:00,0.00,25.90,94.80,1.49,201,1008.24,0
4730,12/15/2023 2:00,0.00,25.90,94.00,1.54,180,1007.4,0
4731,12/15/2023 3:00,0.00,25.60,94.20,1.58,,,0
4732,12/15/2023 4:00,0.00,25.03,94.90,1.52,,,0
4733,12/15/2023 5:00,0.00,24.70,94.92,1.47,193,1007.52,0
4734,12/15/2023 6:00,0.00,24.28,94.92,0.80,180,1007.9,0.13
4735,12/15/2023 7:00,0.00,27.10,89.64,1.99,249,1008.4,0.93
4736,12/15/2023 8:00,0.00,29.20,77.52,2.70,199,1008.74,1.7
4737,12/15/2023 9:00,0.00,31.40,73.18,2.17,,,2.97
4738,12/15/2023 10:00,0.00,32.67,69.54,2.31,208,1008.7,6.07
4739,12/15/2023 11:00,0.00,33.60,66.56,2.44,,,11
4740,12/15/2023 12:00,0.00,34.30,62.72,1.98,,,3.56
4741,12/15/2023 13:00,0.00,34.70,63.40,1.70,236,1006,8.38
4742,12/15/2023 14:00,0.00,34.10,63.04,1.50,256,1004.7,2.27
4743,12/15/2023 15:00,0.00,35.40,60.46,1.81,294,1003.9,2.36
4744,12/15/2023 16:00,0.00,35.03,63.64,2.35,334,1003.6,1.58
4745,12/15/2023 17:00,0.00,34.10,67.96,2.90,270,1003.8,0.7
4746,12/15/2023 18:00,0.00,31.60,76.46,2.43,249,1005.4,0
4747,12/15/2023 19:00,0.00,30.14,81.02,2.05,199,1005.74,0
4748,12/15/2023 20:00,0.00,28.80,85.40,1.67,204,1006.9,0
4749,12/15/2023 21:00,0.00,27.70,90.48,0.90,,,0
4750,12/15/2023 22:00,0.00,26.20,94.92,0.37,336,1007.9,0
4751,12/15/2023 23:00,0.00,26.50,94.92,0.36,161,1007.82,0
4752,12/16/2023 0:00,0.00,25.90,94.92,0.91,161,1007.6,0
4753,12/16/2023 1:00,0.00,25.20,94.92,0.64,161,1007.2,0
4754,12/16/2023 2:00,0.00,25.30,94.92,0.77,153,1006.6,0
4755,12/16/2023 3:00,0.00,25.00,94.92,0.96,232,1006.5,0
4756,12/16/2023 4:00,0.00,24.80,94.92,0.96,234,1006.4,0
4757,12/16/2023 5:00,0.00,24.40,94.92,0.45,,,0
4758,12/16/2023 6:00,0.00,25.20,94.92,0.22,205,1007.3,0.1
4759,12/16/2023 7:00,0.00,26.42,94.92,1.02,176,1008.2,0.89
4760,12/16/2023 8:00,0.00,28.17,88.52,1.36,,,1.98
4761,12/16/2023 9:00,0.00,29.90,81.86,1.73,,,3.32
4762,12/16/2023 10:00,0.00,30.40,82.10,1.19,,,1.57
4763,12/16/2023 11:00,0.00,31.20,79.88,0.94,258,1007.76,8.05
4764,12/16/2023 12:00,0.00,32.70,74.20,1.18,307,1007,9.23
4765,12/16/2023 13:00,0.00,33.93,69.63,1.24,295,1005.68,5.8
4766,12/16/2023 14:00,0.00,34.80,65.92,1.32,290,1004.4,3.23
4767,12/16/2023 15:00,0.00,34.50,65.72,0.94,321,1003.88,2.22
4768,12/16/2023 16:00,0.00,34.64,62.90,0.96,261,1003.68,1.44
4769,12/16/2023 17:00,0.00,33.90,67.80,1.20,294,1004.08,0.67
4770,12/16/2023 18:00,0.00,31.10,83.40,1.66,98,1005.5,0.05
4771,12/16/2023 19:00,4.60,25.70,94.92,3.31,,,0
4772,12/16/2023 20:00,4.60,24.30,94.92,2.05,,,0
4773,12/16/2023 21:00,0.00,25.10,94.92,0.72,111,1008.18,0
4774,12/16/2023 22:00,0.00,25.30,94.92,0.69,158,1008.7,0
4775,12/16/2023 23:00,0.00,25.58,94.92,0.30,244,1008.7,0
4776,12/17/2023 0:00,0.00,25.20,94.92,0.09,195,1008.5,0
4777,12/17/2023 1:00,0.00,25.20,94.92,0.68,184,1008,0
4778,12/17/2023 2:00,0.00,25.00,94.92,1.08,176,1007.5,0
4779,12/17/2023 3:00,0.00,24.90,94.92,0.48,171,1007.3,0
4780,12/17/2023 4:00,0.00,24.80,94.92,1.08,191,1007.2,0
4781,12/17/2023 5:00,0.00,24.50,94.92,0.50,191,1007.5,0
4782,12/17/2023 6:00,0.00,24.50,94.92,0.54,225,1007.94,0.14
4783,12/17/2023 7:00,0.00,25.40,94.92,0.80,194,1008.52,0.82
4784,12/17/2023 8:00,0.20,28.00,93.18,1.56,228,1008.7,1.76
4785,12/17/2023 9:00,0.00,30.10,85.92,1.33,,,2.61
4786,12/17/2023 10:00,0.00,30.80,81.48,0.92,345,1008.2,2.24
4787,12/17/2023 11:00,0.00,31.66,81.54,0.57,,,3.38
4788,12/17/2023 12:00,0.00,32.74,73.92,0.93,266,1006.68,10.35
4789,12/17/2023 13:00,0.00,33.96,70.49,0.77,155,1005.6,6.42
4790,12/17/2023 14:00,0.00,34.82,68.09,0.63,127,1004.72,4.63
4791,12/17/2023 15:00,0.00,35.10,67.00,0.47,280,1004.1,2.5
4792,12/17/2023 16:00,0.00,34.82,63.60,0.90,324,1003.86,1.98
4793,12/17/2023 17:00,0.00,30.84,79.04,1.28,,,0
4794,12/17/2023 18:00,0.00,26.80,94.92,1.69,,,0
4795,12/17/2023 19:00,0.00,26.80,94.92,0.79,125,1007.18,0
4796,12/17/2023 20:00,0.00,26.90,94.92,0.38,341,1008.18,0
4797,12/17/2023 21:00,0.00,25.80,94.92,0.77,301,1009.08,0
4798,12/17/2023 22:00,0.80,25.60,94.92,0.91,,,0
4799,12/17/2023 23:00,0.00,25.60,94.92,0.23,273,1008.72,0
4800,12/18/2023 0:00,0.00,25.74,94.92,0.30,301,1008.34,0
4801,12/18/2023 1:00,0.00,25.85,94.99,0.26,258,1007.8,0
4802,12/18/2023 2:00,0.00,25.90,94.92,0.22,211,1007.1,0
4803,12/18/2023 3:00,0.00,25.50,95.01,0.14,,,0
4804,12/18/2023 4:00,0.00,25.10,94.92,0.05,193,1007.48,0
4805,12/18/2023 5:00,0.00,24.54,94.92,0.50,,,0
4806,12/18/2023 6:00,0.00,24.50,94.92,0.00,196,1008.26,0.14
4807,12/18/2023 7:00,0.20,25.80,94.92,0.47,205,1009.08,0.85
4808,12/18/2023 8:00,0.00,28.40,91.90,1.47,206,1009.3,1.89
4809,12/18/2023 9:00,0.00,29.76,85.54,1.12,202,1009.1,2.89
4810,12/18/2023 10:00,0.00,31.20,80.00,0.78,280,1008.64,7.44
4811,12/18/2023 11:00,0.00,31.00,80.56,0.95,,,3.35
4812,12/18/2023 12:00,0.00,32.00,76.86,1.18,238,1006.96,8.3
4813,12/18/2023 13:00,0.00,34.30,65.80,1.18,279,1005.8,8.28
4814,12/18/2023 14:00,0.00,35.12,66.12,0.93,263,1004.74,4.68
4815,12/18/2023 15:00,0.00,34.00,66.60,1.53,307,1003.96,2.49
4816,12/18/2023 16:00,0.00,34.24,66.84,1.04,256,1003.9,1.43
4817,12/18/2023 17:00,0.00,33.70,65.66,0.57,,,0.59
4818,12/18/2023 18:00,0.00,30.60,80.84,2.00,187,1005.8,0.05
4819,12/18/2023 19:00,0.00,29.30,84.50,1.66,120,1006.86,0
4820,12/18/2023 20:00,0.00,27.88,91.96,1.42,174,1007.48,0
4821,12/18/2023 21:00,0.00,27.10,90.50,1.54,126,1008.3,0
4822,12/18/2023 22:00,0.00,26.90,92.10,0.89,,,0
4823,12/18/2023 23:00,0.00,26.14,94.92,0.08,223,1008.5,0
4824,12/19/2023 0:00,0.00,25.30,94.92,0.19,209,1008.44,0
4825,12/19/2023 1:00,0.00,25.30,94.92,0.43,222,1007.9,0
4826,12/19/2023 2:00,0.00,24.40,94.92,0.05,180,1007.8,0
4827,12/19/2023 3:00,0.00,24.60,94.92,0.00,205,1007.82,0
4828,12/19/2023 4:00,0.00,24.50,94.92,0.10,293,1007.62,0
4829,12/19/2023 5:00,0.00,24.62,94.92,0.44,180,1007.78,0
