datetime,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad
11/18/2023 4:00,0,25.25,95.07,0.18,217.2,1008.9,0
11/18/2023 5:00,0,25.2,94.92,0.17,256,1008.44,0.17
11/18/2023 6:00,0,25.2,94.92,0.01,94,1009.2,1.01
11/18/2023 7:00,0,26.7,94.92,0.03,196,1009.6,1.94
11/18/2023 8:00,0,29.4,87.38,1,286,1009.86,3.73
11/18/2023 9:00,0,30.8,80.84,1.38,317,1009.3,5.61
11/18/2023 10:00,0,31.8,76.02,0.95,156,1008.78,9.07
11/18/2023 11:00,0,33.7,69.3,0.85,233,1007.98,5.33
11/18/2023 12:00,0,34.66,66.04,1.26,266,1006.9,3.38
11/18/2023 13:00,0,35.5,64.52,1.22,206.8,1006.284,3.53
11/18/2023 14:00,0,35.9,62.34,1.17,206.8,1006.284,3.21
11/18/2023 15:00,0,37.4,59.16,1.17,256,1004,0.62
11/18/2023 16:00,0,34.5,66.18,1.58,123,1003.76,0.09
11/18/2023 17:00,7.2,27.9,94.92,3.14,185,1004.3,0
11/18/2023 18:00,0,28.1,94.92,0.62,120,1005.02,0
11/18/2023 19:00,0,27.5,85.6,1.07,231.6,1008.624,0
11/18/2023 20:00,0,27.07,82.9,0.96,175,1007.56,0
11/18/2023 21:00,0,28.4,85.14,0.86,206,1008.3,0
11/18/2023 22:00,0,27.8,82.62,0.75,233,1009.1,0
11/18/2023 23:00,0,27.1,87.54,0.64,188,1009.06,0
11/19/2023 0:00,0,26.98,88.8,0,356,1009.1,0
11/19/2023 1:00,0,26.28,92.43,0.52,276.6,1008.468,0
11/19/2023 2:00,0,25.9,93.9,0,231,1008.18,0
11/19/2023 3:00,0,25.4,95.2,0,270,1008,0
11/19/2023 4:00,0,24.92,96.32,0.07,275,1008.52,0
11/19/2023 5:00,0,24.7,96.4,0,338,1008,0.6
11/19/2023 6:00,0,24.54,97.2,0,274,1008.8,0.7
11/19/2023 7:00,0,25.8,93.8,0,262,1009.62,0.8
11/19/2023 8:00,0,28.9,78.96,0.84,202,1010.28,0.9
11/19/2023 9:00,0,31.7,65.24,1.04,245,1010,1
11/19/2023 10:00,0,33.8,58.18,1.14,211,1009.36,1.1
11/19/2023 11:00,0,35,51.6,0.59,143,1008.12,1.19
11/19/2023 12:00,0,35.14,50.76,1.35,262,1006.92,1.29
11/19/2023 13:00,0,37.8,44.62,1.22,292,1006,1.39
11/19/2023 14:00,0,37.1,46.14,1.76,346,1005.02,1.49
11/19/2023 15:00,0,36.8,45,0.94,185,1004.1,1.59
11/19/2023 16:00,0,32.5,60.78,1.53,187,1004.3,1.69
11/19/2023 17:00,0,30.8,63.46,1.51,201,1004.7,0
11/19/2023 18:00,0,29.72,65.22,0,159,1005.9,0
11/19/2023 19:00,0,28.4,69.34,1,142,1007,0
11/19/2023 20:00,0,27.8,76.7,0.74,170,1008.04,0
11/19/2023 21:00,0,26.9,80.84,0,160,1008.74,0
11/19/2023 22:00,0,26.35,82.12,0.46,174.4,1008.288,0
11/19/2023 23:00,0,26,82.9,0.64,180,1008.6,0
11/20/2023 0:00,0,25.6,84.46,0.6,180,1008.26,0
11/20/2023 1:00,0,25.4,85.7,1.15,182,1007.8,0
11/20/2023 2:00,0,25.1,86.9,0.55,175,1007.16,0
11/20/2023 3:00,0,24.96,87.72,0.82,189,1006.98,0
11/20/2023 4:00,0,24.37,89.95,0.62,175.4,1007.628,0
11/20/2023 5:00,0,24.1,91,0,151,1007.72,2.98
11/20/2023 6:00,0,24.22,91,0.6,180,1008.48,3.08
11/20/2023 7:00,0,27.1,80,1.07,150,1009,3.18
11/20/2023 8:00,0,29.8,66.92,1.57,182,1009.6,3.27
11/20/2023 9:00,0,31.44,58.52,3.06,191,1009.34,3.37
11/20/2023 10:00,0,33.5,50.34,2.49,195,1008.5,3.47
11/20/2023 11:00,0,34.26,48,1.96,225,1007.6,3.57
11/20/2023 12:00,0,36.5,41.34,1.36,173,1006.6,3.67
11/20/2023 13:00,0,37.58,37.68,1.5,184.2,1005.572,3.87
11/20/2023 14:00,0,38.1,35.86,1.38,106,1004.8,2.24
11/20/2023 15:00,0,37.9,37.32,0.92,235,1004.36,1.32
11/20/2023 16:00,0,35.7,43.18,1.11,182,1004.5,0.51
11/20/2023 17:00,0,34.6,47.8,1.56,212,1005.02,0
11/20/2023 18:00,0,31.2,58.98,1.81,175,1006.2,0
11/20/2023 19:00,0,29.2,68.32,1.82,183,1006.98,0
11/20/2023 20:00,0,28.5,67.5,1.35,163,1007.74,0
11/20/2023 21:00,0,27.6,72.32,0.9,180,1008.48,0
11/20/2023 22:00,0,27,76.1,0.87,195,1008.48,0
11/20/2023 23:00,0,26.14,80.4,1.23,186,1008.6,0
11/21/2023 0:00,0,25.4,95.09,0,150,1008.2,0
11/21/2023 1:00,0,25.47,85.17,0.73,192.2,1007.408,0
11/21/2023 2:00,0,25.44,85.2,0.82,171,1006.78,0
11/21/2023 3:00,0,25.06,86.6,0.6,180,1006.92,0
11/21/2023 4:00,0,24.7,87.56,0,216.6,1007.168,0
11/21/2023 5:00,0,23.9,91.1,0,203,1007.1,0.21
11/21/2023 6:00,0,23.5,93.12,0,308,1007.4,0.99
11/21/2023 7:00,0,27.4,80.32,0.79,221,1007.64,1.92
11/21/2023 8:00,0,30.4,66.1,2.16,194,1007.8,4.11
11/21/2023 9:00,0,32.5,57.26,2.02,213,1007.74,7.96
11/21/2023 10:00,0,34.6,48.64,2.75,201,1007.2,4.66
11/21/2023 11:00,0,34.5,45.7,0.95,112,1006.48,10.02
11/21/2023 12:00,0,35.2,59.28,1.74,269,1005.42,7.67
11/21/2023 13:00,0,35,61.98,1.58,217,1004.3,4.55
11/21/2023 14:00,0,36.6,57.64,1.19,1,1003.04,0.84
11/21/2023 15:00,0,31.2,76.7,2.2,108,1002.58,0.69
11/21/2023 16:00,0,30.3,78.2,3.69,183,1003.26,0.4
11/21/2023 17:00,0,30.4,80.7,2.71,193,1003.9,0
11/21/2023 18:00,0,29.5,87.28,1.98,120,1004.78,0
11/21/2023 19:00,0,29.32,73.95,2.17,165,1004.432,0
11/21/2023 20:00,0,28.7,88,2.16,184,1006.82,0
11/21/2023 21:00,0,28.1,88.7,2.18,165,1007.7,0
11/21/2023 22:00,0,27.4,92.1,1.73,180,1007.84,0
11/21/2023 23:00,0,26.7,94.92,1.37,180,1008.06,0
11/22/2023 0:00,0,26.1,94.92,0.72,185,1007.3,0
11/22/2023 1:00,0,25.6,94.92,0.35,252,1006.46,0
11/22/2023 2:00,0,25.5,94.92,0.16,252,1005.78,0
11/22/2023 3:00,0,25.3,94.92,0.27,198,1005.9,0
11/22/2023 4:00,0,25.5,94.92,1.26,268.2,1006.224,0
11/22/2023 5:00,0,25.5,94.92,1.16,308,1006.32,0.12
11/22/2023 6:00,0,25.4,94.92,0.69,331,1006.66,0.83
11/22/2023 7:00,0,26.7,94.92,0.59,286,1007.6,1.18
11/22/2023 8:00,0,27.8,92.9,0.5,332,1008.1,2.23
11/22/2023 9:00,0,29.1,87.5,0.51,268,1008.1,2.59
11/22/2023 10:00,0,30.3,81.86,0.78,272,1008,4.19
11/22/2023 11:00,0,31.6,76.94,0.95,166,1007.1,2.91
11/22/2023 12:00,0,32.2,71.44,0.85,209,1006.2,1.81
11/22/2023 13:00,0,31.5,74.64,0.99,3,1005.4,1.67
11/22/2023 14:00,0,30.5,82.88,2.06,356,1004.78,0.88
11/22/2023 15:00,0,29.5,87.62,2.77,352,1004.36,0.68
11/22/2023 16:00,0,29.13,87.66,1.94,356,1004.48,0.47
11/22/2023 17:00,0,28.7,87.7,1.62,0,1005.02,0
11/22/2023 18:00,0,27.7,92.6,1.06,192.6,1007.132,0
11/22/2023 19:00,0,26.7,94.92,0.92,295,1006.6,0
11/22/2023 20:00,0,25.8,94.92,0.6,356,1007.48,0
11/22/2023 21:00,0,25.4,94.92,0.94,0,1008.2,0
11/22/2023 22:00,0,25,94.92,0.15,312,1008.36,0
11/22/2023 23:00,0,24.7,94.92,0.12,266,1008,0
11/23/2023 0:00,0,24.4,94.92,0.31,225,1007.22,0
11/23/2023 1:00,0,24.3,94.92,0.26,193,1006.64,0
11/23/2023 2:00,0,23.96,94.92,0,193,1005.66,0
11/23/2023 3:00,0,23.9,94.92,0.19,193,1005.32,0
11/23/2023 4:00,0,23.7,94.92,0.64,191.4,1005.624,0
11/23/2023 5:00,0,23.4,94.92,0.41,189,1004.9,0.2
11/23/2023 6:00,0,23.5,94.92,0.03,189,1005.6,1.01
11/23/2023 7:00,0,26.8,94.92,0.7,174,1006.6,2.07
11/23/2023 8:00,0,29.84,85.16,2.31,166,1007.3,3
11/23/2023 9:00,0,30.74,80.08,2.44,214,1007.4,4.52
11/23/2023 10:00,0,32.4,72.56,2.6,175,1007.4,5.53
11/23/2023 11:00,0,33.3,69.48,2.65,182,1006.38,3.85
11/23/2023 12:00,0,33.2,71.88,2.1,108,1005.54,2.92
11/23/2023 13:00,0,32.7,72.34,2.39,100,1004.8,1.07
11/23/2023 14:00,3.6,26.3,95.32,3.51,135,1004.18,1.25
11/23/2023 15:00,2.6,28.2,92.2,3.15,108,1003.5,0.92
11/23/2023 16:00,0,28.2,90.6,1.5,77,1003.6,0.31
11/23/2023 17:00,0,28,90.78,1.07,124,1003.34,0
11/23/2023 18:00,0,27.1,94.92,0.92,112,1004.3,0
11/23/2023 19:00,0,26.6,94.92,0.54,225,1005.12,0
11/23/2023 20:00,0,26.1,94.92,0.58,185,1005.9,0
11/23/2023 21:00,0,25.4,94.92,0.52,189,1006.72,0
11/23/2023 22:00,0,25.3,94.92,0.03,279,1006.38,0
11/23/2023 23:00,0,24.9,94.92,0.17,279,1006.62,0
11/24/2023 0:00,0,25,94.92,0.04,225,1006.3,0
11/24/2023 1:00,0,24.6,94.92,0.23,233,1006,0
11/24/2023 2:00,0,24.5,94.92,0.14,233,1005.5,0
11/24/2023 3:00,0,25,94.92,0.63,195,1005.04,0
11/24/2023 4:00,0,24.72,94.95,0.28,195,1004.8,0
11/24/2023 5:00,0,24.5,94.92,0.06,195,1005.64,0.16
11/24/2023 6:00,0,24.4,94.92,0.09,122,1006.36,0.65
11/24/2023 7:00,0,25,94.92,0.17,218,1007.24,0.69
11/24/2023 8:00,0,26,94.92,0.06,238,1008.08,0.41
11/24/2023 9:00,0,26.2,94.92,0.46,272,1008.1,0.46
11/24/2023 10:00,0,26.46,94.92,0.34,348,1008.1,1.24
11/24/2023 11:00,0.4,26.4,94.92,0.9,353,1007.54,2.75
11/24/2023 12:00,0.2,28.2,94.7,0.57,270,1006.32,3.17
11/24/2023 13:00,0,29.81,86.72,0.85,282,1005.5,3.75
11/24/2023 14:00,0,31.3,78.84,1.07,265,1003.8,2.5
11/24/2023 15:00,0,32.7,73.72,0.92,232,1002.68,1.11
11/24/2023 16:00,0,31.8,71.78,1.43,158,1002.54,0.43
11/24/2023 17:00,0,30.7,80.8,1.58,180,1003.3,0
11/24/2023 18:00,0,29,87.9,1.69,213,1004.68,0
11/24/2023 19:00,0,27.8,94.92,0.76,187.8,1006.844,0
11/24/2023 20:00,0,27.5,94.92,0.91,193,1006.6,0
11/24/2023 21:00,0,27.4,94.92,1.04,207,1007.38,0
11/24/2023 22:00,0,26.6,94.92,0.83,176,1007.04,0
11/24/2023 23:00,0,26.7,94.92,1.2,180,1007,0
11/25/2023 0:00,0,26.1,94.92,1.02,183,1006.2,0
11/25/2023 1:00,0,25.15,94.99,0.45,185,1005.12,0
11/25/2023 2:00,0,25.4,94.98,0.52,193,1004.88,0
11/25/2023 3:00,0,25.7,94.92,0.8,270,1004.52,0
11/25/2023 4:00,0,25.3,94.92,0.2,289,1004.86,0
11/25/2023 5:00,0,25,94.92,0.04,289,1005.66,0
11/25/2023 6:00,0,25,94.92,0.11,289,1006.4,0.18
11/25/2023 7:00,0,25.2,94.92,0,289,1007.68,0.39
11/25/2023 8:00,0,25.6,94.92,0.11,322,1008.64,0.84
11/25/2023 9:00,0,25.8,94.92,0.79,4,1009.2,1.19
11/25/2023 10:00,0.2,25.76,94.92,1.25,9,1009.2,1.18
11/25/2023 11:00,0.4,25.5,94.92,1.74,23,1009,0.99
11/25/2023 12:00,0.4,25.1,94.92,1.37,75,1008.4,1.74
11/25/2023 13:00,0.4,25.1,94.92,0.6,71,1007.3,1.49
11/25/2023 14:00,0.2,25.1,94.92,1.54,165,1006.42,1.15
11/25/2023 15:00,0,25.6,94.92,1.8,201,1005.86,0.79
11/25/2023 16:00,0,26.2,94.92,1.79,232,1005.6,0.32
11/25/2023 17:00,0,26,94.92,2.06,200,1006.44,0
11/25/2023 18:00,0,25.4,94.92,1.37,102,1007.58,0
11/25/2023 19:00,0,24.9,94.92,0.54,110,1008.14,0
11/25/2023 20:00,0,24.7,94.92,0.68,175,1008.16,0
11/25/2023 21:00,0,24.6,94.92,0.72,175,1007.9,0
11/25/2023 22:00,0,24.3,94.92,1.02,162,1007.4,0
11/25/2023 23:00,0,23.9,94.92,1.22,173,1006.9,0
11/26/2023 0:00,0,23.7,94.92,0.9,12,1006.4,0
11/26/2023 1:00,0,23.3,94.92,0.13,3,1006.3,0
11/26/2023 2:00,0,23.2,94.92,0.22,57,1006.1,0
11/26/2023 3:00,0,23.3,94.92,0.12,293,1005.64,0
11/26/2023 4:00,0,23.2,94.92,0.1,191,1005.88,0
11/26/2023 5:00,0,23.22,94.92,0.11,221,1006.4,0.17
11/26/2023 6:00,0,23.5,94.92,0.44,229,1007.14,1.08
11/26/2023 7:00,0,24.58,95.04,0.63,263,1008.1,1.78
11/26/2023 8:00,0,25.8,94.92,1.01,270,1008.44,2.82
11/26/2023 9:00,0,27.86,90.84,0.59,215,1008.6,2.88
11/26/2023 10:00,0.2,28.9,85.8,0.93,234,1008.12,2.99
11/26/2023 11:00,0,29.8,80.92,1.35,200,1007.5,3.04
11/26/2023 12:00,0,30.6,79.4,0.75,242,1006.8,3.52
11/26/2023 13:00,0,31.8,74.3,0.67,267,1005.62,2.84
11/26/2023 14:00,0,31.5,77.3,1.13,211,1006.452,1.53
11/26/2023 15:00,0,28.3,84.9,3.34,112,1004.22,0.51
11/26/2023 16:00,0,27.1,90.96,2.58,179,1004.22,0.42
11/26/2023 17:00,0,26.8,94.96,1.95,158,1004.72,0
11/26/2023 18:00,0,26,94.92,0.94,177,1005.46,0
11/26/2023 19:00,0,25.6,94.92,0.56,127,1006.36,0
11/26/2023 20:00,0,25.2,94.92,0.19,114,1007.32,0
11/26/2023 21:00,0,25.2,94.92,0.27,133.2,1007.276,0
11/26/2023 22:00,0,25.3,94.92,0.56,174,1008,0
11/26/2023 23:00,0,25.24,94.92,0.89,98,1007.6,0
11/27/2023 0:00,0,25.2,94.92,1.08,153,1007.1,0
11/27/2023 1:00,0,25.1,94.92,0.86,195,1006.52,0
11/27/2023 2:00,0,24.7,94.92,0.13,195,1005.96,0
11/27/2023 3:00,0,24.4,94.92,0.09,195,1005.68,0
11/27/2023 4:00,0,24.26,94.92,0.02,195,1005.7,0
11/27/2023 5:00,0,24.1,94.92,0.03,195,1005.9,0.15
11/27/2023 6:00,0,24.16,94.92,0.17,195,1006.68,0.78
11/27/2023 7:00,0,24.9,94.92,0.66,268,1007.3,1.4
11/27/2023 8:00,0,26.2,94.92,0.98,346,1007.94,2.36
11/27/2023 9:00,0,27.6,92,1.11,293,1008.18,2.62
11/27/2023 10:00,0,29,87.3,1.39,264,1008.1,1.77
11/27/2023 11:00,0,29.5,84.58,1.17,280,1007.32,3.83
11/27/2023 12:00,0,30.2,81.98,1.39,267,1006.58,3.07
11/27/2023 13:00,0,30.9,79.76,1.05,98,1005.4,2.98
11/27/2023 14:00,0,31.3,77.58,1.06,332,1004.2,2.03
11/27/2023 15:00,0,31.2,76.9,0.91,351,1004.14,1.18
11/27/2023 16:00,0,30.7,77.98,1.1,29,1004,0.39
11/27/2023 17:00,0,28.1,93.3,2.12,124,1004.28,0
11/27/2023 18:00,0,27.3,93.9,1.62,182,1006.02,0
11/27/2023 19:00,41.8,24.3,94.92,2.77,126,1007.2,0
11/27/2023 20:00,29.6,23.7,94.92,3.43,240,1008.2,0
11/27/2023 21:00,0.4,24.2,94.92,0.79,219,1008.4,0
11/27/2023 22:00,16.4,23.9,94.92,2.43,275,1008.3,0
11/27/2023 23:00,7.4,23.9,94.92,7.76,280,1008.26,0
11/28/2023 0:00,0.8,23.9,94.92,9.45,303,1007.9,0
11/28/2023 1:00,0.8,24.1,94.92,4.37,266,1007,0
11/28/2023 2:00,0.2,24,94.92,2.59,279,1006.52,0
11/28/2023 3:00,0,24,94.92,1.35,279,1006.22,0
11/28/2023 4:00,0,23.8,94.92,1.74,12,1006.18,0
11/28/2023 5:00,0,23.7,94.92,1.42,12,1006.5,0.16
11/28/2023 6:00,0,23.9,94.92,1.66,117,1006.84,0.8
11/28/2023 7:00,0,24.3,94.92,1.76,12,1007.5,1.53
11/28/2023 8:00,0,24.7,94.92,1.91,270,1007.8,2.51
11/28/2023 9:00,0,25.9,94.92,1.59,200,1007.7,5.08
11/28/2023 10:00,0,29.1,86.54,1.44,198,1007.38,12.62
11/28/2023 11:00,0,31.4,78.46,2.27,177,1006.6,9.95
11/28/2023 12:00,0,32.2,74.16,1.95,97,1005.9,6.5
11/28/2023 13:00,0,32.3,72.66,1.54,174,1004.6,1.7
11/28/2023 14:00,0,32.2,73.5,1.73,175,1003.3,1.83
11/28/2023 15:00,0,32.2,72.9,1.61,197,1002.68,1.14
11/28/2023 16:00,0,32.58,70.84,2.02,156,1002.34,0.47
11/28/2023 17:00,0,32.6,70.04,2.15,127,1003.02,0
11/28/2023 18:00,0,28.96,86.1,3.39,107,1004,0.01
11/28/2023 19:00,0.2,28.03,90.84,2.04,100,1005.12,0
11/28/2023 20:00,0,27.24,94.92,1.49,195,1006.12,0
11/28/2023 21:00,0,26.8,94.92,0.9,184,1006.74,0
11/28/2023 22:00,0,25.8,94.92,0.27,184,1006.86,0
11/28/2023 23:00,0,25.92,94.92,0.01,184,1007.1,0
11/29/2023 0:00,0,25.9,94.92,0.16,270,1006.4,0
11/29/2023 1:00,0,25.64,94.92,0.02,280,1006.34,0
11/29/2023 2:00,0,25.2,94.92,0.93,273,1005.4,0
11/29/2023 3:00,0,24.5,94.92,0.57,281,1005.14,0
11/29/2023 4:00,0,24.42,95,0.89,185,1005.1,0
11/29/2023 5:00,0,24.5,94.92,0.86,185,1005.8,0.11
11/29/2023 6:00,0,24.6,94.92,0.23,145,1006.2,0.79
11/29/2023 7:00,0,25.3,94.92,0.98,90,1007.1,1.39
11/29/2023 8:00,0,26.5,94.92,1.35,93,1007.8,3.32
11/29/2023 9:00,0,28.2,91.38,2.16,126,1007.94,2.46
11/29/2023 10:00,0,29.7,84.8,2.22,117,1007.3,3.83
11/29/2023 11:00,0,30.08,84.06,1.79,133,1006.34,9.62
11/29/2023 12:00,0,31.2,79.74,1.37,124,1005.86,3.63
11/29/2023 13:00,0,31.4,78.7,1.13,94,1005.06,1.71
11/29/2023 14:00,0,31.22,78.52,1.01,61,1004.08,1.94
11/29/2023 15:00,0,30.5,83.02,1.71,76,1003.4,1.06
11/29/2023 16:00,0,30.25,83.58,1.7,193,1003.28,0.19
11/29/2023 17:00,0,29.88,84.4,2.3,188,1004,0
11/29/2023 18:00,0,29.1,87.2,1.84,208,1005.2,0
11/29/2023 19:00,0,28.6,89.1,1.29,240,1006.16,0
11/29/2023 20:00,0,27.2,94.92,0.59,240,1006.68,0
11/29/2023 21:00,0,26,94.92,0.13,222,1007.4,0
11/29/2023 22:00,0,26.1,94.92,0.62,195,1007.9,0
11/29/2023 23:00,0,25.6,94.92,0.48,196,1008.1,0
11/30/2023 0:00,0,25.1,94.92,0.11,222,1007.64,0
11/30/2023 1:00,0,25,94.92,0.6,193,1006.98,0
11/30/2023 2:00,0,24.6,94.92,0.19,193,1006.3,0
11/30/2023 3:00,0,24.6,94.92,0.14,238,1005.74,0
11/30/2023 4:00,0,24.48,95.09,0.38,275,1005.5,0
11/30/2023 5:00,0,24.6,94.92,0.47,280,1006.1,0.2
11/30/2023 6:00,0,24.6,94.92,0.24,195,1007.1,1.01
11/30/2023 7:00,0,27.6,94.92,0.78,193,1008.02,1.8
11/30/2023 8:00,0,30.02,83.8,1.58,232,1007.82,4.25
11/30/2023 9:00,0,30.6,81.54,1.92,193,1008.12,3.88
11/30/2023 10:00,0,31.5,79.16,1.58,120,1007.52,3.83
11/30/2023 11:00,0,31.7,77.22,1.43,176,1006.72,4.59
11/30/2023 12:00,0,31.9,76.12,1.45,183,1006.1,4.18
11/30/2023 13:00,0,32.8,74.32,1.84,194,1004.7,4.89
11/30/2023 14:00,0,33.7,69.3,1.91,194,1003.5,2.46
11/30/2023 15:00,0,33.76,65.5,1.42,135,1003.2,0.84
11/30/2023 16:00,0,32.3,75.22,1.36,173.4,1005.708,0.47
11/30/2023 17:00,0,30,85.1,2.23,81,1004.18,0
11/30/2023 18:00,0,27.1,93.7,2.08,115,1005.4,0
11/30/2023 19:00,0,26.2,94.92,3.02,220,1006.8,0
11/30/2023 20:00,0.2,25,94.92,2.64,255,1008.88,0
11/30/2023 21:00,60,22.8,94.92,4.04,93,1010.26,0
11/30/2023 22:00,20.2,22.9,94.92,3.7,168.6,1008.728,0
11/30/2023 23:00,3.4,23,94.92,0.9,320,1009.42,0
12/1/2023 0:00,2.2,23.1,94.92,0.89,108,1009.4,0
12/1/2023 1:00,1.4,23.1,94.92,0.64,84,1008.54,0
12/1/2023 2:00,0.4,23.1,94.92,0.75,76,1007.4,0
12/1/2023 3:00,0.4,23.11,94.95,0.77,99,1006.78,0
12/1/2023 4:00,0,23.16,94.92,0.79,83,1006.6,0
12/1/2023 5:00,0.2,23.2,94.92,0.56,128,1007.172,0
12/1/2023 6:00,0,23.32,94.92,0.78,116,1007.04,0.13
12/1/2023 7:00,0,23.7,94.92,0.22,266,1008.04,0.55
12/1/2023 8:00,0,24.3,94.92,0.81,107,1008.8,1.48
12/1/2023 9:00,0,26.1,94.86,1.82,262,1009.3,1.72
12/1/2023 10:00,0,27.74,87.16,2.31,196,1009.4,3.06
12/1/2023 11:00,0,28.8,83.92,1.97,241,1008.22,4.17
12/1/2023 12:00,0,29.66,81.32,1.51,238,1007.2,4.66
12/1/2023 13:00,0,29.8,80.4,0.96,235,1006,2.81
12/1/2023 14:00,0,29.4,83.46,1.13,187,1005.4,2.33
12/1/2023 15:00,0,29.6,83.04,1.03,170,1005.02,2
12/1/2023 16:00,0,29.3,85.3,1.06,258,1005.04,1.23
12/1/2023 17:00,0,28.9,87.7,0.56,180,1005.28,0.43
12/1/2023 18:00,0,27.7,92.4,1.06,162,1005.8,0
12/1/2023 19:00,0,26.8,94.92,1.2,155,1006.22,0
12/1/2023 20:00,0,25.8,94.92,1.35,174,1006.9,0
12/1/2023 21:00,0,25.5,94.92,0.87,188,1007.34,0
12/1/2023 22:00,0,25,94.92,0.25,233,1007.42,0
12/1/2023 23:00,0,24.8,94.92,0.06,233,1007.14,0
12/2/2023 0:00,0,25,94.92,0.15,244,1006.6,0
12/2/2023 1:00,0,24.9,94.92,0.23,236,1006.38,0
12/2/2023 2:00,0,24.7,94.92,0.61,270,1005.9,0
12/2/2023 3:00,0,24.6,94.92,0.71,199,1005.7,0
12/2/2023 4:00,0,24.3,94.92,0,216.6,1006.196,0
12/2/2023 5:00,0,24.2,94.92,0,189,1006.1,0
12/2/2023 6:00,0,24.3,94.92,0.19,189,1006.9,0.17
12/2/2023 7:00,0,26.03,92.51,0.86,189,1007.6,1.38
12/2/2023 8:00,0,28.1,89.56,1.5,262,1007.8,1.86
12/2/2023 9:00,0,30.6,82.32,2.75,231,1007.9,4.39
12/2/2023 10:00,0,31.5,77.7,2.79,202,1007.3,9.51
12/2/2023 11:00,0,31.68,78.1,3.02,201,1006.7,2.63
12/2/2023 12:00,0,32.26,77.04,2.37,122,1005.9,9.87
12/2/2023 13:00,0,31.3,80.62,2.73,175,1005.32,3.68
12/2/2023 14:00,0,32.7,74.86,2.46,169,1004.28,3.39
12/2/2023 15:00,0,31.64,77.7,3.08,178,1003.66,1.75
12/2/2023 16:00,0,30.08,84.3,3.47,184,1003.52,0.91
12/2/2023 17:00,0,29.84,87.16,2.42,192,1004.1,0.57
12/2/2023 18:00,0,29,89.9,2.21,193.4,1005.7,0
12/2/2023 19:00,0,28.3,89.3,1.76,185,1005.88,0
12/2/2023 20:00,0,27.4,92.78,1.44,202,1007.32,0
12/2/2023 21:00,0,26.8,94.92,1.38,204,1007.68,0
12/2/2023 22:00,0,26.1,94.92,1.3,189,1007.8,0
12/2/2023 23:00,0,25.24,94.92,0.88,195,1007.7,0
12/3/2023 0:00,0,25,94.92,0.89,204,1007.44,0
12/3/2023 1:00,0,25,94.92,0.95,183,1007.02,0
12/3/2023 2:00,0,24.6,94.92,0.82,233,1006.18,0
12/3/2023 3:00,0,24.36,94.92,0.81,234,1005.88,0
12/3/2023 4:00,0,24.28,94.92,0.89,198.8,1006.492,0
12/3/2023 5:00,0,23.6,94.92,0.09,172,1006.38,0
12/3/2023 6:00,0,23.7,94.92,0.11,172,1007,0.15
12/3/2023 7:00,0,24.6,94.92,0.03,236,1007.8,0.6
12/3/2023 8:00,0,27.3,92.9,1.03,241,1008,1.79
12/3/2023 9:00,0,29,86.2,2.21,201,1008.3,2.51
12/3/2023 10:00,0,30,83.86,3.05,159,1008,3.92
12/3/2023 11:00,0,31.7,77.52,2.35,228,1007.62,6.75
12/3/2023 12:00,0,31.7,77.18,2.02,128,1006.98,3.9
12/3/2023 13:00,0,31,80.58,2,126,1006.1,2.06
12/3/2023 14:00,0,29.3,86.1,2.41,173,1005.1,1.42
12/3/2023 15:00,0,29.9,84.86,2.06,162,1005.1,2.14
12/3/2023 16:00,0,29.66,86.24,1.97,163,1005.98,1.11
12/3/2023 17:00,0,29.2,87.9,1.89,195,1005.6,0.24
12/3/2023 18:00,0.2,27.5,94.92,1.25,112,1006.4,0
12/3/2023 19:00,0,26.8,94.92,0.17,90,1007.6,0
12/3/2023 20:00,0,26.3,94.92,0.47,113,1008.7,0
12/3/2023 21:00,0,26.5,94.92,0.63,203,1009.16,0
12/3/2023 22:00,0,25.8,94.92,0.2,217,1008.92,0
12/3/2023 23:00,0,25.4,94.92,0,246,1008.72,0
12/4/2023 0:00,0,25.3,94.92,0.46,245,1007.968,0
12/4/2023 1:00,0.2,25.28,94.92,0,244,1008.04,0
12/4/2023 2:00,0,25.1,94.92,0,252,1007.26,0
12/4/2023 3:00,0,25,94.92,0,266,1006.9,0
12/4/2023 4:00,0,24.74,94.92,0.37,270,1008,0
12/4/2023 5:00,0.4,24.62,94.92,0.3,311,1008.06,0
12/4/2023 6:00,0,24.54,94.94,0.41,189,1009,0
12/4/2023 7:00,0.6,24.6,94.92,0.52,246,1009.7,0.3
12/4/2023 8:00,0.2,24.9,94.92,0.2,0,1010.1,0.85
12/4/2023 9:00,0,25.6,94.92,0.34,72,1010.4,1.27
12/4/2023 10:00,0,26.3,94.92,0.89,180,1009.4,2.31
12/4/2023 11:00,0,27.1,94.92,2.18,194,1009,2.51
12/4/2023 12:00,0,27.6,93.26,1.81,115,1008.5,2.47
12/4/2023 13:00,0,28.34,88.8,1.35,96,1007.7,3.54
12/4/2023 14:00,0,28.7,87.32,1.45,193,1007,2.27
12/4/2023 15:00,0,28.9,85.9,1.46,126,1006.3,2.42
12/4/2023 16:00,0,28.38,87,1.71,115,1006.2,1.05
12/4/2023 17:00,0,27.9,89.84,1.38,157,1006.72,0.5
12/4/2023 18:00,0,27.2,94.92,0.95,211,1007.04,0
12/4/2023 19:00,0,26.4,94.92,0.34,225,1007.86,0
12/4/2023 20:00,0,26,94.92,0.32,222.2,1008.18,0
